"Date"	"Station"	"Tow"	"Time"	"Tide"	"Bottom Depth"	"Cable Out"	"Duration"	"Net Meter Serial"	"Net Meter Start"	"Net Meter End"	"Net Meter Check"	"CB Meter Serial"	"CB Meter Start"	"CB Meter End"	"CB Meter Check"	"Comments"
7/9/2012 0:00:00	902	3	12/30/1899 9:45:00	"4"	25	150	10.00	24653	102213	124183	21970	24593				
7/9/2012 0:00:00	910	1	12/30/1899 16:39:00	"2"	36	200	10.00	24653	389810	412410	22600	24593	848623	858140	9517	
7/9/2012 0:00:00	910	2	12/30/1899 16:54:00	"2"	36	200	10.00	24653	412410	436125	23715	24593				
7/9/2012 0:00:00	910	3	12/30/1899 17:09:00	"2"	36	200	10.00	24653	436125	459477	23352	24593				
7/9/2012 0:00:00	912	1	12/30/1899 15:28:00	"2"	36	200	10.00	24653	319079	341548	22469	24593	765252	774130	8878	
7/9/2012 0:00:00	912	2	12/30/1899 15:43:00	"2"	36	200	10.00	24653	341548	365022	23474	24593				
7/9/2012 0:00:00	912	3	12/30/1899 15:57:00	"2"	36	200	10.00	24653	365022	388146	23124	24593				
7/9/2012 0:00:00	914	1	12/30/1899 13:44:00	"2"	25	150	10.00	24653	277763	300661	22898	24593	709705	719427	9722	
7/9/2012 0:00:00	914	2	12/30/1899 13:58:00	"2"	25	150	10.00	24653	0	22986	22986	24593				"Weeds on flowmeter, used station/duration avg for flowmeter count TM 08152016"
7/9/2012 0:00:00	914	3	12/30/1899 14:13:00	"2"	25	150	10.00	24653	300721	319064	18343	24593				
7/9/2012 0:00:00	915	1	12/30/1899 10:17:00	"4"	24	175	10.00	24653	131379	154368	22989	24593	546539	563430	16891	
7/9/2012 0:00:00	915	2	12/30/1899 11:34:00	"4"	24	150	10.00	24653	161117	185806	24689	24593				
7/9/2012 0:00:00	915	3	12/30/1899 11:50:00	"4"	24	150	10.00	24653	185806	209025	23219	24593				
7/9/2012 0:00:00	918	1	12/30/1899 12:25:00	"4"	25	150	10.00	24653	209033	231595	22562	24593	629326	637652	8326	
7/9/2012 0:00:00	918	2	12/30/1899 12:39:00	"4"	25	150	10.00	24653	231595	254680	23085	24593				
7/9/2012 0:00:00	918	3	12/30/1899 12:55:00	"4"	25	150	10.00	24653	254680	276600	21920	24593				
7/10/2012 0:00:00	501	1	12/30/1899 11:17:00	"2"	23	175	10.00	24648	258527	282471	23944	24599	163075	179978	16903	
7/10/2012 0:00:00	501	2	12/30/1899 11:32:00	"2"	27	200	10.00	24648	282471	306867	24396	24599				
7/10/2012 0:00:00	501	3	12/30/1899 11:48:00	"2"	27	200	10.00	24648	306867	331551	24684	24599				
7/10/2012 0:00:00	504	1	12/30/1899 13:03:00	"2"	24	175	10.00	24648	402531	426976	24445	24599	263702	280450	16748	
7/10/2012 0:00:00	504	2	12/30/1899 13:16:00	"2"	24	175	10.00	24648	426976	452340	25364	24599				
7/10/2012 0:00:00	504	3	12/30/1899 13:30:00	"2"	24	175	10.00	24648	452340	477239	24899	24599				"First pull ~ 1 min late"
7/10/2012 0:00:00	519	1	12/30/1899 12:10:00	"2"	6	75	10.00	24648	331550	355105	23555	24599	212581	229184	16603	
7/10/2012 0:00:00	519	2	12/30/1899 12:24:00	"2"	6	75	10.00	24648	355105	379250	24145	24599				
7/10/2012 0:00:00	519	3	12/30/1899 12:39:00	"2"	6	75	10.00	24648	379250	402493	23243	24599				
7/10/2012 0:00:00	602	1	12/30/1899 10:17:00	"2"	5	75	10.00	24648	192188	213354	21166	24599	103523	117616	14093	
7/10/2012 0:00:00	602	2	12/30/1899 10:31:00	"2"	5	75	10.00	24648	213354	234906	21552	24599				
7/10/2012 0:00:00	602	3	12/30/1899 10:45:00	"2"	5	75	10.00	24648	234906	258402	23496	24599				
7/10/2012 0:00:00	606	1	12/30/1899 9:23:00	"2"	21	150	10.00	24648	118110	142222	24112	24599	997983	14729	16746	
7/10/2012 0:00:00	606	2	12/30/1899 9:37:00	"2"	21	150	10.00	24648	142222	167009	24787	24599				
7/10/2012 0:00:00	606	3	12/30/1899 9:50:00	"2"	21	150	10.00	24648	167009	191588	24579	24599				
7/10/2012 0:00:00	609	1	12/30/1899 8:14:00	"1"	25	175	10.00	24648	45603	69041	23438	24599	919593	935542	15949	
7/10/2012 0:00:00	609	2	12/30/1899 8:29:00	"1"	25	175	10.00	24648	69041	93069	24028	24599				
7/10/2012 0:00:00	609	3	12/30/1899 8:43:00	"1"	25	175	10.00	24648	93069	117664	24595	24599				
7/10/2012 0:00:00	610	1	12/30/1899 7:20:00	"4"	13	75	10.00	24648	975254	998385	23131	24599	869464	885629	16165	
7/10/2012 0:00:00	610	2	12/30/1899 7:34:00	"4"	13	75	10.00	24648	998385	21724	23339	24599				
7/10/2012 0:00:00	610	3	12/30/1899 7:48:00	"4"	13	75	10.00	24648	21724	45604	23880	24599				
7/10/2012 0:00:00	705	1	12/30/1899 12:53:00	"2"	13	100	10.00	24653	822198	846320	24122	24593	194211	212980	18769	"Last pull 15 seconds late."
7/10/2012 0:00:00	705	2	12/30/1899 13:06:00	"2"	13	100	10.00	24653	846320	870134	23814	24593				
7/10/2012 0:00:00	705	3	12/30/1899 13:19:00	"2"	13	100	10.00	24653	870134	892732	22598	24593				
7/10/2012 0:00:00	706	1	12/30/1899 13:41:00	"2"	32	225	10.00	24653	892789	914529	21740	24593	269450	284895	15445	
7/10/2012 0:00:00	706	2	12/30/1899 13:55:00	"2"	32	225	10.00	24653	914529	936628	22099	24593				
7/10/2012 0:00:00	706	3	12/30/1899 14:10:00	"2"	32	225	10.00	24653	936628	958492	21864	24593				
7/10/2012 0:00:00	707	1	12/30/1899 12:07:00	"2"	34	225	10.00	24653	750228	774320	24092	24593	143725	159957	16232	
7/10/2012 0:00:00	707	2	12/30/1899 12:21:00	"2"	34	225	10.00	24653	774320	798700	24380	24593				
7/10/2012 0:00:00	707	3	12/30/1899 12:35:00	"2"	34	225	10.00	24653	798700	822174	23474	24593				
7/10/2012 0:00:00	812	1	12/30/1899 10:35:00	"4"	17	125	10.00	24653	668666	692144	23478	24593	45920	64222	18302	
7/10/2012 0:00:00	812	2	12/30/1899 11:17:00	"4"	17	125	5.00	24653	724844	737359	12515	24593				"Tow 2: retow, too much bark clogging net. Tow 2: changed to 5 min tows."
7/10/2012 0:00:00	812	3	12/30/1899 11:26:00	"4"	17	125	5.00	24653	737359	750015	12656	24593				"Tow 3: changed to 5 min tows."
7/10/2012 0:00:00	815	1	12/30/1899 8:45:00	"4"	17	125	10.00	24653	598742	621291	22549	24593	998053	6327	8274	
7/10/2012 0:00:00	815	2	12/30/1899 9:00:00	"4"	17	125	10.00	24653	621291	644974	23683	24593				
7/10/2012 0:00:00	815	3	12/30/1899 9:16:00	"4"	17	125	10.00	24653	644974	668130	23156	24593				
7/10/2012 0:00:00	906	1	12/30/1899 7:52:00	"4"	38	225	10.00	24653	528692	551395	22703	24593	917608	925363	7755	
7/10/2012 0:00:00	906	2	12/30/1899 8:06:00	"4"	38	225	10.00	24653	551395	574259	22864	24593				
7/10/2012 0:00:00	906	3	12/30/1899 8:19:00	"4"	38	225	10.00	24653	574259	597959	23700	24593				
7/10/2012 0:00:00	919	1	12/30/1899 6:43:00	"2"	21	150	10.00	24653	459602	482873	23271	24593	885487	894725	9238	
7/10/2012 0:00:00	919	2	12/30/1899 6:59:00	"2"	21	150	10.00	24653	482873	506139	23266	24593				
7/10/2012 0:00:00	919	3	12/30/1899 7:15:00	"2"	21	150	10.00	24653	506139	528571	22432	24593				
7/11/2012 0:00:00	323	1	12/30/1899 8:02:00	"1"	9	75	10.00	24648	478691	501772	23081	24599	313021	328275	15254	
7/11/2012 0:00:00	323	2	12/30/1899 8:16:00	"1"	9	75	10.00	24648	501772	525402	23630	24599				
7/11/2012 0:00:00	323	3	12/30/1899 8:29:00	"1"	9	75	10.00	24648	525402	548829	23427	24599				
7/11/2012 0:00:00	340	1	12/30/1899 8:54:00	"2"	9	75	10.00	24648	548876	572376	23500	24599	559985	577133	17148	
7/11/2012 0:00:00	340	2	12/30/1899 9:08:00	"2"	9	75	10.00	24648	572376	596065	23689	24599				
7/11/2012 0:00:00	340	3	12/30/1899 9:21:00	"2"	9	75	10.00	24648	596065	618176	22111	24599				
7/11/2012 0:00:00	342	1	12/30/1899 9:48:00	"2"	25	175	10.00	24648	618233	642762	24529	24599	410210	425895	15685	
7/11/2012 0:00:00	342	2	12/30/1899 10:04:00	"2"	25	175	10.00	24648	642762	667139	24377	24599				
7/11/2012 0:00:00	342	3	12/30/1899 10:18:00	"2"	25	175	10.00	24648	667139	692141	25002	24599				
7/11/2012 0:00:00	343	1	12/30/1899 10:41:00	"2"	10	75	10.00	24648	692141	714896	22755	24599	456767	472071	15304	
7/11/2012 0:00:00	343	2	12/30/1899 10:54:00	"2"	10	75	10.00	24648	714896	739528	24632	24599				
7/11/2012 0:00:00	343	3	12/30/1899 11:09:00	"2"	10	75	10.00	24648	739528	763365	23837	24599				
7/11/2012 0:00:00	344	1	12/30/1899 13:46:00	"2"	10	75	10.00	24648	892264	916076	23812	24599	596263	614186	17923	
7/11/2012 0:00:00	344	2	12/30/1899 14:01:00	"2"	10	75	10.00	24648	916076	939245	23169	24599				
7/11/2012 0:00:00	344	3	12/30/1899 14:17:00	"2"	10	75	10.00	24648	939245	963323	24078	24599				
7/11/2012 0:00:00	345	1	12/30/1899 12:05:00	"2"	10	75	10.00	24648	763368	786043	22675	24599	505691	521669	15978	
7/11/2012 0:00:00	345	2	12/30/1899 12:20:00	"2"	10	75	10.00	24648	786043	809449	23406	24599				
7/11/2012 0:00:00	345	3	12/30/1899 12:34:00	"2"	10	75	10.00	24648	809449	832319	22870	24599				
7/11/2012 0:00:00	346	1	12/30/1899 12:52:00	"2"	10	75	10.00	24648	832332	856395	24063	24599	554012	572203	18191	
7/11/2012 0:00:00	346	2	12/30/1899 13:07:00	"2"	10	75	10.00	24648	856395	879770	23375	24599				
7/11/2012 0:00:00	346	3	12/30/1899 13:23:00	"2"	10	75	5.00	24648	879770	892291	12521	24599				"Reduced to 5 mins, excessive jellies clogging cod end"
7/11/2012 0:00:00	508	1	12/30/1899 10:24:00	"4"	56	225	10.00	24653	172158	200801	28643	24593	539915	566095	14034	" CB Meter Check replaced with the average CB meter check for 10 minute tow from station 508 for the period of record.	JA 5/13/14"
7/11/2012 0:00:00	508	2	12/30/1899 10:40:00	"4"	56	225	10.00	24653	200801	225318	24517	24593				
7/11/2012 0:00:00	508	3	12/30/1899 10:55:00	"4"	56	225	10.00	24653	225318	249965	24647	24593				
7/11/2012 0:00:00	513	1	12/30/1899 8:48:00	"4"	38	225	10.00	24653	101397	124291	22894	24593	444210	460409	16199	
7/11/2012 0:00:00	513	2	12/30/1899 9:03:00	"4"	38	225	10.00	24653	124291	147700	23409	24593				
7/11/2012 0:00:00	513	3	12/30/1899 9:16:00	"4"	38	225	10.00	24653	147700	171994	24294	24593				
7/11/2012 0:00:00	520	1	12/30/1899 11:30:00	"4"	42	225	10.00	24653	262606	287415	24809	24593	627857	649615	21758	
7/11/2012 0:00:00	520	2	12/30/1899 11:48:00	"4"	42	225	10.00	24653	287415	312616	25201	24593				
7/11/2012 0:00:00	520	3	12/30/1899 12:03:00	"4"	42	225	10.00	24653	312616	338886	26270	24593				
7/11/2012 0:00:00	703	1	12/30/1899 6:40:00	"4"	10	75	10.00	24653	958667	982745	24078	24593	318145	338957	20812	
7/11/2012 0:00:00	703	2	12/30/1899 7:08:00	"4"	10	75	10.00	24653	982745	5193	22448	24593				
7/11/2012 0:00:00	703	3	12/30/1899 7:22:00	"4"	10	75	10.00	24653	5193	31813	26620	24593				
7/11/2012 0:00:00	704	1	12/30/1899 7:47:00	"4"	34	225	10.00	24653	31934	55020	23086	24593	380948	397838	16890	
7/11/2012 0:00:00	704	2	12/30/1899 8:01:00	"4"	34	225	10.00	24653	55020	77565	22545	24593				
7/11/2012 0:00:00	704	3	12/30/1899 8:17:00	"4"	34	225	10.00	24653	77565	101367	23802	24593				
7/11/2012 0:00:00	801	1	12/30/1899 12:26:00	"4"	21	150	10.00	24653	338889	366501	27612	24593	697367	721181	23814	"2:45 pull 15 seconds late"
7/11/2012 0:00:00	801	2	12/30/1899 12:40:00	"4"	21	150	10.00	24653	366501	390343	23842	24593				
7/11/2012 0:00:00	801	3	12/30/1899 12:55:00	"4"	21	150	10.00	24653	390343	418059	27716	24593				
7/11/2012 0:00:00	804	1	12/30/1899 13:19:00	"1"	46	225	10.00	24653	418116	442038	23922	24593	764367	783485	19118	
7/11/2012 0:00:00	804	2	12/30/1899 13:34:00	"1"	46	225	10.00	24653	442038	466407	24369	24593				"9:30 pull 16 sec late"
7/11/2012 0:00:00	804	3	12/30/1899 13:48:00	"1"	46	225	10.00	24653	466407	491158	24751	24593				
7/12/2012 0:00:00	405	1	12/30/1899 7:18:00	"4"	10	75	10.00	24648	963685	986669	22984	24599	648843	661649	12806	
7/12/2012 0:00:00	405	2	12/30/1899 7:34:00	"4"	10	75	10.00	24648	986669	11095	24426	24599				
7/12/2012 0:00:00	405	3	12/30/1899 7:50:00	"4"	10	75	10.00	24648	11095	36705	25610	24599				
7/12/2012 0:00:00	411	1	12/30/1899 8:23:00	"4"	10	75	10.00	24648	36714	60929	24215	24599	679770	695210	15440	
7/12/2012 0:00:00	411	2	12/30/1899 8:38:00	"4"	10	75	10.00	24648	60929	87099	26170	24599				
7/12/2012 0:00:00	411	3	12/30/1899 8:54:00	"4"	10	75	10.00	24648	87099	111833	24734	24599				
7/12/2012 0:00:00	418	1	12/30/1899 9:25:00	"4"	35	225	10.00	24648	112292	137132	24840	24599	705218	720453	15235	
7/12/2012 0:00:00	418	2	12/30/1899 9:41:00	"4"	35	225	10.00	24648	137132	161597	24465	24599				
7/12/2012 0:00:00	418	3	12/30/1899 9:56:00	"4"	35	225	10.00	24648	161597	186669	25072	24599				
3/11/2013 0:00:00	711	1	12/30/1899 8:27:00	"2"	9	75	10.00	24579	555368	577381	22013	24664	15833	32499	16666	
3/11/2013 0:00:00	711	2	12/30/1899 8:39:00	"2"	9	75	10.00	24579	577381	598930	21549	24664				
3/11/2013 0:00:00	711	3	12/30/1899 8:53:00	"2"	9	75	10.00	24579	598930	620720	21790	24664				
3/11/2013 0:00:00	716	1	12/30/1899 11:18:00	"2"	40	225	10.00	24579	760201	784343	24142	24664	155616	169863	14247	
3/11/2013 0:00:00	716	2	12/30/1899 11:31:00	"2"	40	225	10.00	24579	784343	807168	22825	24664				
3/11/2013 0:00:00	716	3	12/30/1899 11:45:00	"2"	40	225	10.00	24579	807168	830900	23732	24664				
3/11/2013 0:00:00	719	1	12/30/1899 10:18:00	"2"	34	225	10.00	24579	690525	713845	23320	24664	110830	125609	14779	
3/11/2013 0:00:00	719	2	12/30/1899 10:31:00	"2"	34	225	10.00	24579	713845	736394	22549	24664				"Tow 2: 9:30 pull did it at 8:40. Tow 2: Spilled about 5% of sample."
3/11/2013 0:00:00	719	3	12/30/1899 10:45:00	"2"	34	225	10.00	24579	736394	760145	23751	24664				
3/11/2013 0:00:00	723	1	12/30/1899 9:19:00	"2"	34	225	10.00	24579	620754	643326	22572	24664	64113	78893	14780	
3/11/2013 0:00:00	723	2	12/30/1899 9:33:00	"2"	34	225	10.00	24579	643326	667517	24191	24664				
3/11/2013 0:00:00	723	3	12/30/1899 9:47:00	"2"	34	225	10.00	24579	667517	690514	22997	24664				
3/11/2013 0:00:00	724	1	12/30/1899 13:32:00	"2"	12	75	10.00	24579	900082	923028	22946	24664	241493	260297	18804	
3/11/2013 0:00:00	724	2	12/30/1899 13:45:00	"2"	12	75	10.00	24579	923028	946801	23773	24664				
3/11/2013 0:00:00	724	3	12/30/1899 14:00:00	"2"	12	75	10.00	24579	946801	968932	22131	24664				"Waked by two boats."
3/11/2013 0:00:00	726	1	12/30/1899 12:38:00	"2"	12	75	10.00	24579	830908	852826	21918	24664	198840	213542	14702	
3/11/2013 0:00:00	726	2	12/30/1899 12:53:00	"2"	12	75	10.00	24579	852826	875735	22909	24664				
3/11/2013 0:00:00	726	3	12/30/1899 13:08:00	"2"	12	75	10.00	24579	875735	900039	24304	24664				
3/11/2013 0:00:00	804	1	12/30/1899 15:12:00	"4"	44	225	10.00	24579	969041	992921	23880	24664	294010	310713	16703	
3/11/2013 0:00:00	804	2	12/30/1899 15:25:00	"4"	44	225	10.00	24579	992921	15296	22375	24664				
3/11/2013 0:00:00	804	3	12/30/1899 15:38:00	"4"	44	225	10.00	24579	15296	38136	22840	24664				
3/11/2013 0:00:00	809	1	12/30/1899 8:17:00	"2"	41	225	10.00	23811	144828	167227	22399	23813	246613	260515	13902	
3/11/2013 0:00:00	809	2	12/30/1899 8:32:00	"2"	41	225	10.00	23811	167227	189743	22516	23813				
3/11/2013 0:00:00	809	3	12/30/1899 8:47:00	"2"	41	225	10.00	23811	189743	211759	22016	23813				
3/11/2013 0:00:00	901	1	12/30/1899 9:33:00	"2"	6	75	5.00	23811	0	10919	10919	23813	288134	302204	14070	"Weeds on flowmeter.  Used CB from first 10 min tow. Changed Net Meter check (and net meter start and end) to station average (10919) based on duration for period of record LJD 07/31/2013"
3/11/2013 0:00:00	901	2	12/30/1899 9:43:00	"2"	6	75	5.00	23811	237500	249478	11978	23813				
3/11/2013 0:00:00	901	3	12/30/1899 9:59:00	"2"	6	75	5.00	23811	249478	261313	11835	23813				
3/11/2013 0:00:00	902	1	12/30/1899 10:48:00	"2"	25	150	10.00	23811	282967	305338	22371	23813	360580	374107	13527	"Re-tow due to excess mud and debris"
3/11/2013 0:00:00	902	2	12/30/1899 11:01:00	"2"	25	150	10.00	23811	305338	327123	21785	23813				
3/11/2013 0:00:00	902	3	12/30/1899 11:15:00	"2"	25	150	10.00	23811	327123	349316	22193	23813				
3/11/2013 0:00:00	910	1	12/30/1899 16:45:00	"4"	40	225	10.00	23811	616723	638609	21886	23813	533134	546096	12962	
3/11/2013 0:00:00	910	2	12/30/1899 17:14:00	"4"	40	225	10.00	23811	660760	683619	22859	23813				"Re-tow due to spilled sample"
3/11/2013 0:00:00	910	3	12/30/1899 17:29:00	"4"	40	225	10.00	23811	683619	705435	21816	23813				
3/11/2013 0:00:00	912	1	12/30/1899 15:49:00	"4"	38	225	10.00	23811	548677	571193	22516	23813	493054	506693	13639	
3/11/2013 0:00:00	912	2	12/30/1899 16:01:00	"4"	38	225	10.00	23811	571193	593616	22423	23813				
3/11/2013 0:00:00	912	3	12/30/1899 16:15:00	"4"	38	225	10.00	23811	593616	616036	22420	23813				
3/11/2013 0:00:00	914	1	12/30/1899 14:16:00	"4"	25	175	10.00	23811	483556	505469	21913	23813	454415	468005	13590	
3/11/2013 0:00:00	914	2	12/30/1899 14:29:00	"4"	25	175	10.00	23811	505469	526048	20579	23813				
3/11/2013 0:00:00	914	3	12/30/1899 14:42:00	"4"	25	175	10.00	23811	526048	548498	22450	23813				
3/11/2013 0:00:00	915	1	12/30/1899 11:43:00	"2"	25	175	10.00	23811	349365	372452	23087	23813	374104	387945	13841	
3/11/2013 0:00:00	915	2	12/30/1899 11:58:00	"2"	25	175	10.00	23811	372452	395550	23098	23813				
3/11/2013 0:00:00	915	3	12/30/1899 12:12:00	"2"	25	175	10.00	23811	395550	417830	22280	23813				
3/11/2013 0:00:00	918	1	12/30/1899 12:54:00	"3"	21	150	10.00	23811	417909	440550	22641	23813	416515	430205	13690	
3/11/2013 0:00:00	918	2	12/30/1899 13:08:00	"3"	21	150	10.00	23811	440550	461013	20463	23813				
3/11/2013 0:00:00	918	3	12/30/1899 13:23:00	"3"	21	150	10.00	23811	461013	482486	21473	23813				
3/12/2013 0:00:00	405	1	12/30/1899 14:13:00	"4"	10	75	10.00	24579	446053	469301	23248	24664	620713	634519	13806	
3/12/2013 0:00:00	405	2	12/30/1899 14:27:00	"4"	10	75	10.00	24579	469301	492406	23105	24664				
3/12/2013 0:00:00	405	3	12/30/1899 14:41:00	"4"	10	75	10.00	24579	492406	515259	22853	24664				
3/12/2013 0:00:00	411	1	12/30/1899 13:20:00	"4"	10	75	10.00	24579	379495	401880	22385	24664	576151	592931	16780	
3/12/2013 0:00:00	411	2	12/30/1899 13:34:00	"4"	10	75	10.00	24579	401880	423865	21985	24664				
3/12/2013 0:00:00	411	3	12/30/1899 13:47:00	"4"	10	75	10.00	24579	423865	445959	22094	24664				
3/12/2013 0:00:00	418	1	12/30/1899 11:57:00	"4"	40	225	10.00	24579	308954	331656	22702	24664	546078	560192	14114	
3/12/2013 0:00:00	418	2	12/30/1899 12:11:00	"4"	40	225	10.00	24579	331656	354645	22989	24664				
3/12/2013 0:00:00	418	3	12/30/1899 12:26:00	"4"	40	225	10.00	24579	354645	379341	24696	24664				
3/12/2013 0:00:00	602	1	12/30/1899 10:57:00	"3"	5	75	10.00	24579	246522	266118	19596	24664	478410	497231	18821	
3/12/2013 0:00:00	602	2	12/30/1899 11:12:00	"3"	5	75	10.00	24579	266118	288349	22231	24664				
3/12/2013 0:00:00	602	3	12/30/1899 11:25:00	"3"	5	75	10.00	24579	288349	308936	20587	24664				
3/12/2013 0:00:00	606	1	12/30/1899 9:56:00	"2"	17	125	10.00	24579	177504	199881	22377	24664	430483	445768	15285	
3/12/2013 0:00:00	606	2	12/30/1899 10:10:00	"2"	17	125	10.00	24579	199881	223491	23610	24664				
3/12/2013 0:00:00	606	3	12/30/1899 10:23:00	"2"	17	125	10.00	24579	223491	246547	23056	24664				
3/12/2013 0:00:00	609	1	12/30/1899 8:50:00	"2"	26	175	10.00	24579	107897	131438	23541	24664	385248	400280	15032	"4:30 pull 30 sec late"
3/12/2013 0:00:00	609	2	12/30/1899 9:05:00	"2"	26	175	10.00	24579	131438	154510	23072	24664				
3/12/2013 0:00:00	609	3	12/30/1899 9:19:00	"2"	26	175	10.00	24579	154510	177503	22993	24664				
3/12/2013 0:00:00	610	1	12/30/1899 7:38:00	"2"	10	75	10.00	24579	38399	60367	21968	24664	340083	354820	14737	
3/12/2013 0:00:00	610	2	12/30/1899 7:51:00	"2"	10	75	10.00	24579	60367	84297	23930	24664				
3/12/2013 0:00:00	610	3	12/30/1899 8:05:00	"2"	10	75	10.00	24579	84297	107877	23580	24664				
3/12/2013 0:00:00	703	1	12/30/1899 14:56:00	"4"	9	75	10.00	23811	238447	258731	20284	23813	901593	914218	12625	
3/12/2013 0:00:00	703	2	12/30/1899 15:09:00	"4"	9	75	10.00	23811	258731	279703	20972	23813				
3/12/2013 0:00:00	703	3	12/30/1899 15:22:00	"4"	9	75	10.00	23811	279703	301164	21461	23813				
3/12/2013 0:00:00	704	1	12/30/1899 14:10:00	"4"	34	225	10.00	23811	171053	193395	22342	23813	860334	873661	13327	
3/12/2013 0:00:00	704	2	12/30/1899 14:25:00	"4"	34	225	10.00	23811	193395	215783	22388	23813				
3/12/2013 0:00:00	704	3	12/30/1899 14:38:00	"4"	34	225	10.00	23811	215783	238253	22470	23813				
3/12/2013 0:00:00	705	1	12/30/1899 12:32:00	"2"	9	75	10.00	23811	40536	61391	20855	23813	780883	794165	13282	
3/12/2013 0:00:00	705	2	12/30/1899 12:45:00	"2"	9	75	10.00	23811	61391	82534	21143	23813				
3/12/2013 0:00:00	705	3	12/30/1899 12:58:00	"2"	9	75	10.00	23811	82534	103915	21381	23813				
3/12/2013 0:00:00	706	1	12/30/1899 13:22:00	"4"	32	225	10.00	23811	104046	126262	22216	23813	818194	831804	13610	
3/12/2013 0:00:00	706	2	12/30/1899 13:36:00	"4"	32	225	10.00	23811	126262	148466	22204	23813				
3/12/2013 0:00:00	706	3	12/30/1899 13:50:00	"4"	32	225	10.00	23811	148466	170953	22487	23813				
3/12/2013 0:00:00	707	1	12/30/1899 11:45:00	"2"	29	200	10.00	23811	975417	997233	21816	23813	741654	755221	13567	
3/12/2013 0:00:00	707	2	12/30/1899 11:59:00	"2"	29	200	10.00	23811	997233	18883	21650	23813				
3/12/2013 0:00:00	707	3	12/30/1899 12:14:00	"2"	29	200	10.00	23811	18883	40510	21627	23813				
3/12/2013 0:00:00	812	1	12/30/1899 10:27:00	"2"	21	150	10.00	23811	908694	931201	22507	23813	700334	715014	14680	
3/12/2013 0:00:00	812	2	12/30/1899 10:41:00	"2"	21	150	10.00	23811	931201	953139	21938	23813				
3/12/2013 0:00:00	812	3	12/30/1899 10:55:00	"2"	21	150	10.00	23811	953139	974090	20951	23813				
3/12/2013 0:00:00	815	1	12/30/1899 9:31:00	"2"	12	100	10.00	23811	842668	863921	21253	23813	662906	676204	13298	
3/12/2013 0:00:00	815	2	12/30/1899 9:44:00	"2"	12	100	10.00	23811	863921	884535	20614	23813				
3/12/2013 0:00:00	815	3	12/30/1899 9:58:00	"2"	12	100	10.00	23811	884535	906394	21859	23813				
3/12/2013 0:00:00	906	1	12/30/1899 8:32:00	"2"	40	225	10.00	23811	770996	793195	22199	23813	623844	637523	13679	
3/12/2013 0:00:00	906	2	12/30/1899 8:47:00	"2"	40	225	10.00	23811	793195	815310	22115	23813				
3/12/2013 0:00:00	906	3	12/30/1899 9:00:00	"2"	40	225	10.00	23811	815310	837624	22314	23813				
3/12/2013 0:00:00	919	1	12/30/1899 7:25:00	"3"	18	150	10.00	23811	705467	726897	21430	23813	583444	597303	13859	
3/12/2013 0:00:00	919	2	12/30/1899 7:40:00	"3"	18	150	10.00	23811	726897	748633	21736	23813				
3/12/2013 0:00:00	919	3	12/30/1899 7:54:00	"3"	18	150	10.00	23811	748633	770585	21952	23813				
3/13/2013 0:00:00	323	1	12/30/1899 7:54:00	"2"	14	75	10.00	24579	515283	536307	21024	24664	666042	679366	13324	"Changed cable out from 45' to 75.'  LJD 07/31/13"
3/13/2013 0:00:00	323	2	12/30/1899 8:09:00	"2"	14	75	10.00	24579	536307	558148	21841	24664				"Changed cable out from 45' to 75.'  LJD 07/31/13"
3/13/2013 0:00:00	323	3	12/30/1899 8:23:00	"2"	14	75	10.00	24579	558148	579931	21783	24664				"Waked by ferry; Changed cable out from 45' to 75.'  LJD 07/31/13"
3/13/2013 0:00:00	340	1	12/30/1899 8:54:00	"2"	11	75	10.00	24579	579946	600817	20871	24664	708594	721982	13388	
3/13/2013 0:00:00	340	2	12/30/1899 9:08:00	"2"	11	75	10.00	24579	600817	623437	22620	24664				
3/13/2013 0:00:00	340	3	12/30/1899 9:23:00	"2"	11	75	10.00	24579	623437	644616	21179	24664				"Ferry passed @ 0924"
3/13/2013 0:00:00	342	1	12/30/1899 9:51:00	"2"	22	175	10.00	24579	644628	666045	21417	24664	750703	765857	15154	"Tow 1: first 30 seconds cable out 75ft. Corrected timer and let line out to full 175ft."
3/13/2013 0:00:00	342	2	12/30/1899 10:15:00	"3"	22	175	10.00	24579	688236	710750	22514	24664				"Retow, hit bottom and had excess mud in net"
3/13/2013 0:00:00	342	3	12/30/1899 10:39:00	"4"	22	175	10.00	24579	710750	734135	23385	24664				
3/13/2013 0:00:00	343	1	12/30/1899 11:08:00	"4"	10	75	10.00	24579	734133	756435	22302	24664	807802	822934	15132	
3/13/2013 0:00:00	343	2	12/30/1899 11:23:00	"4"	10	75	10.00	24579	756435	778313	21878	24664				
3/13/2013 0:00:00	343	3	12/30/1899 11:37:00	"4"	10	75	10.00	24579	778313	799823	21510	24664				
3/13/2013 0:00:00	344	1	12/30/1899 12:14:00	"4"	16	125	10.00	24579	799828	820727	20899	24664	878673	892935	14262	
3/13/2013 0:00:00	344	2	12/30/1899 12:29:00	"4"	16	125	10.00	24579	820727	840246	19519	24664				
3/13/2013 0:00:00	344	3	12/30/1899 12:43:00	"4"	16	125	10.00	24579	840246	862485	22239	24664				"CB taken on 3rd tow"
3/13/2013 0:00:00	345	1	12/30/1899 13:05:00	"4"	18	150	10.00	24579	862485	885574	23089	24664	892936	908429	15493	
