"RecordNumber"	"SerialNumber"	"StationNames"	"Date"	"FishCode"	"Time"	"Net"	"Fish ID'd in Field?"	"IDBy"	"RawCatchCount"	"NumberOfGridsSorted"	"AdjustedLabCount"	"IDDate"	"Comments"
1470	"M-10106"	"SB-COY2"	5/22/2016 0:00:00	"ARRGOB"	12/30/1899 16:13:00	"Mysid"	1	"Field"	1	35.00	1.00	5/22/2016 0:00:00	
1470	"M-10106"	"SB-COY2"	5/22/2016 0:00:00	"LONMUD"	12/30/1899 16:13:00	"Mysid"	0	"AB"	6	35.00	6.00	11/18/2016 0:00:00	
1470	"M-10106"	"SB-COY2"	5/22/2016 0:00:00	"THRSTI"	12/30/1899 16:13:00	"Mysid"	1	"Field"	4	35.00	4.00	5/22/2016 0:00:00	
1470	"M-10106"	"SB-COY2"	5/22/2016 0:00:00	"YELGOB"	12/30/1899 16:13:00	"Mysid"	1	"Field"	4	35.00	4.00	5/22/2016 0:00:00	
1471	"20mm-724"	"NB-670"	5/24/2016 0:00:00	"NORANC"	12/30/1899 7:05:00	"20mm"	1	"Field"	1	35.00	1.00	5/24/2016 0:00:00	
1471	"20mm-724"	"NB-670"	5/24/2016 0:00:00	"THRSTI"	12/30/1899 7:05:00	"20mm"	0	"ZB"	4	35.00	4.00	7/28/2016 0:00:00	
1471	"20mm-724"	"NB-670"	5/24/2016 0:00:00	"UNID LARVAL"	12/30/1899 7:05:00	"20mm"	0	"ZB"	3	35.00	3.00	7/28/2016 0:00:00	
1471	"20mm-724"	"NB-670"	5/24/2016 0:00:00	"YELGOB"	12/30/1899 7:05:00	"20mm"	0	"ZB"	2	35.00	2.00	7/28/2016 0:00:00	
1472	"20mm-725"	"NB-620"	5/24/2016 0:00:00	"PACSSC"	12/30/1899 7:40:00	"20mm"	1	"Field"	1	35.00	1.00	5/24/2016 0:00:00	
1472	"20mm-725"	"NB-620"	5/24/2016 0:00:00	"YELGOB"	12/30/1899 7:40:00	"20mm"	0	"ZB"	2	35.00	2.00	7/28/2016 0:00:00	
1473	"20mm-726"	"NB-590"	5/24/2016 0:00:00	"LONMUD"	12/30/1899 8:10:00	"20mm"	0	"AB"	1	35.00	1.00	7/5/2016 0:00:00	
1473	"20mm-726"	"NB-590"	5/24/2016 0:00:00	"YELGOB"	12/30/1899 8:10:00	"20mm"	0	"AB"	1	35.00	1.00	7/5/2016 0:00:00	
1474	"20mm-727"	"NB-560"	5/24/2016 0:00:00	"YELGOB"	12/30/1899 8:35:00	"20mm"	0	"AB"	7	35.00	7.00	7/5/2016 0:00:00	
1475	"20mm-728"	"NB-592"	5/24/2016 0:00:00	"NO CATCH"	12/30/1899 9:05:00	"20mm"	0		0	35.00	0.00		
1475	"20mm-728"	"NB-592"	5/24/2016 0:00:00	"SPLITT"	12/30/1899 9:05:00	"20mm"	1	"Field"	1	35.00	1.00	5/24/2016 0:00:00	
1476	"20mm-729"	"NB-592"	5/24/2016 0:00:00	"LONMUD"	12/30/1899 9:23:00	"20mm"	0	"AB"	2	35.00	2.00	7/6/2016 0:00:00	
1476	"20mm-729"	"NB-592"	5/24/2016 0:00:00	"PACHER"	12/30/1899 9:23:00	"20mm"	1	"Field"	1	35.00	1.00	5/24/2016 0:00:00	
1476	"20mm-729"	"NB-592"	5/24/2016 0:00:00	"TOPSME"	12/30/1899 9:23:00	"20mm"	0	"AB"	1	35.00	1.00	7/6/2016 0:00:00	
1476	"20mm-729"	"NB-592"	5/24/2016 0:00:00	"YELGOB"	12/30/1899 9:23:00	"20mm"	0	"AB"	1	35.00	1.00	7/6/2016 0:00:00	
1477	"20mm-730"	"NB-600"	5/24/2016 0:00:00	"PACHER"	12/30/1899 9:52:00	"20mm"	0	"AB"	1	35.00	1.00	7/6/2016 0:00:00	
1478	"20mm-731"	"NB-730"	5/25/2016 0:00:00	"PRISCU"	12/30/1899 7:25:00	"20mm"	0	"ZB"	72	35.00	72.00	7/29/2016 0:00:00	
1478	"20mm-731"	"NB-730"	5/25/2016 0:00:00	"THRSTI"	12/30/1899 7:25:00	"20mm"	1	"Field"	1	35.00	1.00	5/25/2016 0:00:00	
1479	"20mm-732"	"NB-920"	5/25/2016 0:00:00	"NORANC"	12/30/1899 8:43:00	"20mm"	1	"Field"	8	35.00	8.00	5/25/2016 0:00:00	
1479	"20mm-732"	"NB-920"	5/25/2016 0:00:00	"YELGOB"	12/30/1899 8:43:00	"20mm"	0	"AB"	2	35.00	2.00	7/6/2016 0:00:00	
1480	"20mm-733"	"NB-880"	5/25/2016 0:00:00	"NO CATCH"	12/30/1899 9:15:00	"20mm"	0		0	35.00	0.00		
1480	"20mm-733"	"NB-880"	5/25/2016 0:00:00	"NORANC"	12/30/1899 9:15:00	"20mm"	1	"Field"	3	35.00	3.00	5/25/2016 0:00:00	
1481	"20mm-734"	"NB-850"	5/25/2016 0:00:00	"NO CATCH"	12/30/1899 9:51:00	"20mm"	0		0	35.00	0.00		
1482	"20mm-735"	"NB-830"	5/25/2016 0:00:00	"NO CATCH"	12/30/1899 10:18:00	"20mm"	0		0	35.00	0.00		
1483	"20mm-736"	"NB-810"	5/25/2016 0:00:00	"NO CATCH"	12/30/1899 10:46:00	"20mm"	0		0	35.00	0.00		
1484	"20mm-737"	"NB-271"	5/26/2016 0:00:00	"NO CATCH"	12/30/1899 5:41:00	"20mm"	0		0	35.00	0.00		
1484	"20mm-737"	"NB-271"	5/26/2016 0:00:00	"NORANC"	12/30/1899 5:41:00	"20mm"	1	"Field"	1	35.00	1.00	5/26/2016 0:00:00	
1485	"20mm-738"	"NB-271"	5/26/2016 0:00:00	"NO CATCH"	12/30/1899 6:05:00	"20mm"	0		0	35.00	0.00		
1486	"20mm-739"	"NB-281"	5/26/2016 0:00:00	"NO CATCH"	12/30/1899 6:20:00	"20mm"	0		0	35.00	0.00		
1487	"20mm-740"	"NB-283"	5/26/2016 0:00:00	"YELGOB"	12/30/1899 6:41:00	"20mm"	0	"AB"	1	35.00	1.00	7/6/2016 0:00:00	
1488	"20mm-741"	"NB-341Pond"	5/26/2016 0:00:00	"NO CATCH"	12/30/1899 7:12:00	"20mm"	0		0	35.00	0.00		
1489	"20mm-742"	"NB-341"	5/26/2016 0:00:00	"NORANC"	12/30/1899 7:30:00	"20mm"	0	"AB"	2	35.00	2.00	7/6/2016 0:00:00	
1490	"20mm-743"	"NB-361"	5/26/2016 0:00:00	"LONMUD"	12/30/1899 7:58:00	"20mm"	0	"AB"	2	35.00	2.00	7/6/2016 0:00:00	
1490	"20mm-743"	"NB-361"	5/26/2016 0:00:00	"NORANC"	12/30/1899 7:58:00	"20mm"	0	"AB"	3	35.00	3.00	7/6/2016 0:00:00	
1491	"20mm-744"	"NB-252"	5/26/2016 0:00:00	"JACKSM"	12/30/1899 8:47:00	"20mm"	0	"AB"	3	35.00	3.00	7/6/2016 0:00:00	
1492	"20mm-745"	"NB-240"	5/26/2016 0:00:00	"DELSME"	12/30/1899 9:09:00	"20mm"	0	"Genetics"	1	35.00	1.00	7/6/2016 0:00:00	"Corrected from LONSME by Genetic's Lab. Possibly same fish as ID'd by Hobbs in the field?"
1492	"20mm-745"	"NB-240"	5/26/2016 0:00:00	"YELGOB"	12/30/1899 9:09:00	"20mm"	0	"AB"	2	35.00	2.00	7/6/2016 0:00:00	
1493	"20mm-746"	"NB-240"	5/26/2016 0:00:00	"YELGOB"	12/30/1899 9:32:00	"20mm"	0	"AB"	7	35.00	7.00	7/6/2016 0:00:00	
1494	"20mm-747"	"NB-170"	5/26/2016 0:00:00	"PACHER"	12/30/1899 10:01:00	"20mm"	0	"AB"	1	35.00	1.00	7/6/2016 0:00:00	
1494	"20mm-747"	"NB-170"	5/26/2016 0:00:00	"YELGOB"	12/30/1899 10:01:00	"20mm"	0	"AB"	475	35.00	475.00	7/6/2016 0:00:00	
1495	"20mm-748"	"NB-150"	5/26/2016 0:00:00	"PACHER"	12/30/1899 10:26:00	"20mm"	0	"AB"	2	35.00	2.00	7/6/2016 0:00:00	
1495	"20mm-748"	"NB-150"	5/26/2016 0:00:00	"YELGOB"	12/30/1899 10:26:00	"20mm"	0	"AB"	4152	35.00	4152.00	7/6/2016 0:00:00	
1496	"20mm-749"	"NB-1119"	5/27/2016 0:00:00	"NORANC"	12/30/1899 7:27:00	"20mm"	0	"ZB"	69	35.00	69.00	7/7/2016 0:00:00	
1496	"20mm-749"	"NB-1119"	5/27/2016 0:00:00	"YELGOB"	12/30/1899 7:27:00	"20mm"	0	"ZB"	28	35.00	28.00	10/20/2016 0:00:00	
1497	"20mm-750"	"NB-1116"	5/27/2016 0:00:00	"CALHAL"	12/30/1899 8:04:00	"20mm"	1	"Field"	2	35.00	2.00	5/27/2016 0:00:00	
1497	"20mm-750"	"NB-1116"	5/27/2016 0:00:00	"JACKSM"	12/30/1899 8:04:00	"20mm"	0	"ZB"	1	35.00	1.00	7/7/2016 0:00:00	
1497	"20mm-750"	"NB-1116"	5/27/2016 0:00:00	"NORANC"	12/30/1899 8:04:00	"20mm"	0	"ZB"	57	35.00	57.00	7/7/2016 0:00:00	
1497	"20mm-750"	"NB-1116"	5/27/2016 0:00:00	"PACHER"	12/30/1899 8:04:00	"20mm"	0	"ZB"	7	35.00	7.00	7/7/2016 0:00:00	
1498	"20mm-751"	"NB-1114"	5/27/2016 0:00:00	"NORANC"	12/30/1899 8:35:00	"20mm"	0	"ZB"	73	35.00	73.00	7/7/2016 0:00:00	
1498	"20mm-751"	"NB-1114"	5/27/2016 0:00:00	"PACHER"	12/30/1899 8:35:00	"20mm"	0	"ZB"	1	35.00	1.00	7/7/2016 0:00:00	
1499	"20mm-752"	"NB-1112"	5/27/2016 0:00:00	"JACKSM"	12/30/1899 9:11:00	"20mm"	0	"ZB"	2	35.00	2.00	7/7/2016 0:00:00	
1499	"20mm-752"	"NB-1112"	5/27/2016 0:00:00	"LONSME/DELSME Hybrid"	12/30/1899 9:11:00	"20mm"	0	"Genetics"	1	35.00	1.00	7/7/2016 0:00:00	"LONSME Mother, DELSME Father"
1499	"20mm-752"	"NB-1112"	5/27/2016 0:00:00	"NORANC"	12/30/1899 9:11:00	"20mm"	0	"ZB"	88	35.00	88.00	7/7/2016 0:00:00	
1499	"20mm-752"	"NB-1112"	5/27/2016 0:00:00	"UNID Long Skinny"	12/30/1899 9:11:00	"20mm"	0	"ZB"	4	35.00	4.00	7/7/2016 0:00:00	
1500	"20mm-753"	"NB-1182"	5/27/2016 0:00:00	"LONMUD"	12/30/1899 9:50:00	"20mm"	0	"AB"	1	35.00	1.00	7/7/2016 0:00:00	
1500	"20mm-753"	"NB-1182"	5/27/2016 0:00:00	"NORANC"	12/30/1899 9:50:00	"20mm"	0	"AB"	225	35.00	225.00	7/7/2016 0:00:00	
1500	"20mm-753"	"NB-1182"	5/27/2016 0:00:00	"YELGOB"	12/30/1899 9:50:00	"20mm"	0	"AB"	2	35.00	2.00	7/7/2016 0:00:00	
1501	"20mm-754"	"NB-1183"	5/27/2016 0:00:00	"NORANC"	12/30/1899 10:20:00	"20mm"	0	"AB"	253	35.00	253.00	7/7/2016 0:00:00	
1501	"20mm-754"	"NB-1183"	5/27/2016 0:00:00	"YELGOB"	12/30/1899 10:20:00	"20mm"	0	"AB"	68	35.00	68.00	7/7/2016 0:00:00	
1502	"20mm-755"	"NB-1184"	5/27/2016 0:00:00	"NORANC"	12/30/1899 10:45:00	"20mm"	0	"AB"	83	35.00	83.00	7/8/2016 0:00:00	
1502	"20mm-755"	"NB-1184"	5/27/2016 0:00:00	"YELGOB"	12/30/1899 10:45:00	"20mm"	0	"AB"	10	35.00	10.00	7/8/2016 0:00:00	
1503	"20mm-756"	"NB-1169"	5/27/2016 0:00:00	"NORANC"	12/30/1899 11:11:00	"20mm"	0	"AB"	45	35.00	45.00	7/5/2016 0:00:00	
1504	"20mm-757"	"NB-1170"	5/27/2016 0:00:00	"NORANC"	12/30/1899 11:35:00	"20mm"	0	"AB"	60	35.00	60.00	7/8/2016 0:00:00	
1504	"20mm-757"	"NB-1170"	5/27/2016 0:00:00	"YELGOB"	12/30/1899 11:35:00	"20mm"	0	"AB"	3	35.00	3.00	7/8/2016 0:00:00	
1505	"20mm-758"	"NB-1120"	5/27/2016 0:00:00	"CALTON"	12/30/1899 12:09:00	"20mm"	1	"Field"	1	35.00	1.00	5/27/2016 0:00:00	
1505	"20mm-758"	"NB-1120"	5/27/2016 0:00:00	"NO CATCH"	12/30/1899 12:09:00	"20mm"	0		0	35.00	0.00		
1506	"M-10108"	"NB-230"	5/31/2016 0:00:00	"LONMUD"	12/30/1899 8:56:00	"Mysid"	0	"ZB"	15	35.00	15.00	11/2/2016 0:00:00	
1506	"M-10108"	"NB-230"	5/31/2016 0:00:00	"YELGOB"	12/30/1899 8:56:00	"Mysid"	0	"ZB"	188	35.00	188.00	11/2/2016 0:00:00	
1508	"M-10097"	"NB-720"	5/5/2016 0:00:00	"LONMUD"	12/30/1899 8:01:00	"Mysid"	0	"AB"	6	35.00	6.00	11/14/2016 0:00:00	
1508	"M-10097"	"NB-720"	5/5/2016 0:00:00	"YELGOB"	12/30/1899 8:01:00	"Mysid"	0	"AB"	1069	35.00	1069.00	11/14/2016 0:00:00	
1509	"M-10098"	"NB-190"	5/6/2016 0:00:00	"LONMUD"	12/30/1899 10:15:00	"Mysid"	0	"AB"	12	35.00	12.00	11/16/2016 0:00:00	
1509	"M-10098"	"NB-190"	5/6/2016 0:00:00	"YELGOB"	12/30/1899 10:15:00	"Mysid"	0	"AB"	663	35.00	663.00	11/16/2016 0:00:00	
1510	"M-10099"	"NB-273"	5/6/2016 0:00:00	"NO CATCH"	12/30/1899 14:05:00	"Mysid"	0		0	35.00	0.00		
1511	"M-10110"	"NB-590"	6/1/2016 0:00:00	"YELGOB"	12/30/1899 6:55:00	"Mysid"	0	"ZB"	7	35.00	7.00	11/1/2016 0:00:00	
1514	"M-10113"	"NB-660"	6/1/2016 0:00:00	"YELGOB"	12/30/1899 9:30:00	"Mysid"	0	"ZB"	2	35.00	2.00	11/1/2016 0:00:00	
1515	"M-10114"	"NB-460"	6/2/2016 0:00:00	"PRISCU"	12/30/1899 7:05:00	"Mysid"	0	"ZB"	1	35.00	1.00	8/2/2016 0:00:00	
1515	"M-10114"	"NB-460"	6/2/2016 0:00:00	"YELGOB"	12/30/1899 7:05:00	"Mysid"	0	"ZB"	7	35.00	7.00	8/2/2016 0:00:00	
1516	"M-10115"	"NB-480"	6/2/2016 0:00:00	"ARRGOB"	12/30/1899 7:22:00	"Mysid"	0	"AB"	5	35.00	5.00	11/10/2016 0:00:00	
1516	"M-10115"	"NB-480"	6/2/2016 0:00:00	"CALTON"	12/30/1899 7:22:00	"Mysid"	1	"Field"	1	35.00	1.00	6/2/2016 0:00:00	
1516	"M-10115"	"NB-480"	6/2/2016 0:00:00	"YELGOB"	12/30/1899 7:22:00	"Mysid"	0	"AB"	3	35.00	3.00	11/10/2016 0:00:00	
1517	"M-10116"	"NB-1170"	6/2/2016 0:00:00	"ARRGOB"	12/30/1899 11:59:00	"Mysid"	0	"AB"	43	35.00	43.00	11/10/2016 0:00:00	
1517	"M-10116"	"NB-1170"	6/2/2016 0:00:00	"YELGOB"	12/30/1899 11:59:00	"Mysid"	0	"AB"	5	35.00	5.00	11/10/2016 0:00:00	
1518	"M-10117"	"NB-1170"	6/2/2016 0:00:00	"YELGOB"	12/30/1899 12:21:00	"Mysid"	0	"ZB"	70	35.00	70.00	11/1/2016 0:00:00	
1519	"M-10118"	"NB-730"	6/3/2016 0:00:00	"YELGOB"	12/30/1899 7:01:00	"Mysid"	0	"ZB"	157	35.00	157.00	11/1/2016 0:00:00	
1520	"M-10119"	"NB-740"	6/3/2016 0:00:00	"YELGOB"	12/30/1899 7:30:00	"Mysid"	0	"ZB"	18	35.00	18.00	11/2/2016 0:00:00	
1521	"M-10120"	"NB-1001"	6/3/2016 0:00:00	"YELGOB"	12/30/1899 11:40:00	"Mysid"	0	"ZB"	1	35.00	1.00	11/2/2016 0:00:00	
1525	"M-10124"	"SB-A21.4"	6/4/2016 0:00:00	"PACSSC"	12/30/1899 14:30:00	"Mysid"	0	"aa"	2	35.00	2.00	1/19/2017 0:00:00	
1527	"M-10126"	"SB-A19.4"	6/5/2016 0:00:00	"ARRGOB"	12/30/1899 15:15:00	"Mysid"	0	"ZB"	3	35.00	3.00	12/29/2016 0:00:00	
1527	"M-10126"	"SB-A19.4"	6/5/2016 0:00:00	"YELGOB"	12/30/1899 15:15:00	"Mysid"	1	"Field"	1	35.00	1.00	6/5/2016 0:00:00	
1528	"M-10127"	"SB-COY2"	6/5/2016 0:00:00	"YELGOB"	12/30/1899 15:30:00	"Mysid"	1	"Field"	1	35.00	1.00	6/5/2016 0:00:00	
1529	"M-10128"	"SB-COY1"	6/5/2016 0:00:00	"THRSTI"	12/30/1899 15:49:00	"Mysid"	1	"Field"	1	35.00	1.00	6/5/2016 0:00:00	
1531	"20mm-759"	"NB-271"	6/9/2016 0:00:00	"ARRGOB"	12/30/1899 7:05:00	"20mm"	1	"Field"	1	35.00	1.00	6/9/2016 0:00:00	
1531	"20mm-759"	"NB-271"	6/9/2016 0:00:00	"NORANC"	12/30/1899 7:05:00	"20mm"	0	"AB"	1	35.00	1.00	7/8/2016 0:00:00	
1531	"20mm-759"	"NB-271"	6/9/2016 0:00:00	"SPLITT"	12/30/1899 7:05:00	"20mm"	1	"Field"	1	35.00	1.00	6/9/2016 0:00:00	
1532	"20mm-760"	"NB-281"	6/9/2016 0:00:00	"NO CATCH"	12/30/1899 7:38:00	"20mm"	0		0	35.00	0.00		
1533	"20mm-761"	"NB-1119"	6/9/2016 0:00:00	"ARRGOB"	12/30/1899 8:31:00	"20mm"	1	"Field"	1	35.00	1.00	6/9/2016 0:00:00	
1533	"20mm-761"	"NB-1119"	6/9/2016 0:00:00	"JACKSM"	12/30/1899 8:31:00	"20mm"	0	"AB"	4	35.00	4.00	7/8/2016 0:00:00	
1533	"20mm-761"	"NB-1119"	6/9/2016 0:00:00	"NORANC"	12/30/1899 8:31:00	"20mm"	0	"AB"	28	35.00	28.00	7/8/2016 0:00:00	
1533	"20mm-761"	"NB-1119"	6/9/2016 0:00:00	"THRSTI"	12/30/1899 8:31:00	"20mm"	0	"AB"	2	35.00	2.00	7/8/2016 0:00:00	
1533	"20mm-761"	"NB-1119"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 8:31:00	"20mm"	0	"AB"	27	35.00	27.00	7/8/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"CALHAL"	12/30/1899 9:06:00	"20mm"	0	"ZB"	1	35.00	1.00	9/6/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"JACKSM"	12/30/1899 9:06:00	"20mm"	0	"ZB"	1	35.00	1.00	9/6/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"NORANC"	12/30/1899 9:06:00	"20mm"	0	"ZB"	3	35.00	3.00	9/6/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"PACHER"	12/30/1899 9:06:00	"20mm"	0	"ZB"	1	35.00	1.00	9/6/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"PRISCU"	12/30/1899 9:06:00	"20mm"	0	"ZB"	8	35.00	8.00	9/6/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"STRBAS"	12/30/1899 9:06:00	"20mm"	0	"ZB"	4	35.00	4.00	9/6/2016 0:00:00	
1534	"20mm-762"	"NB-1117"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 9:06:00	"20mm"	0	"ZB"	6	35.00	6.00	9/6/2016 0:00:00	
1535	"20mm-763"	"NB-1133"	6/9/2016 0:00:00	"LONMUD"	12/30/1899 9:29:00	"20mm"	0	"AB"	5	35.00	5.00	10/5/2016 0:00:00	
1535	"20mm-763"	"NB-1133"	6/9/2016 0:00:00	"NORANC"	12/30/1899 9:29:00	"20mm"	0	"AB"	9	35.00	9.00	10/5/2016 0:00:00	
1535	"20mm-763"	"NB-1133"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 9:29:00	"20mm"	0	"AB"	4	35.00	4.00	10/5/2016 0:00:00	
1536	"20mm-764"	"NB-1131"	6/9/2016 0:00:00	"LONMUD"	12/30/1899 9:56:00	"20mm"	0	"AB"	1	35.00	1.00	7/8/2016 0:00:00	
1536	"20mm-764"	"NB-1131"	6/9/2016 0:00:00	"NORANC"	12/30/1899 9:56:00	"20mm"	0	"AB"	16	35.00	16.00	7/8/2016 0:00:00	
1536	"20mm-764"	"NB-1131"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 9:56:00	"20mm"	0	"AB"	2	35.00	2.00	7/8/2016 0:00:00	
1537	"20mm-765"	"NB-1146"	6/9/2016 0:00:00	"CALTON"	12/30/1899 10:34:00	"20mm"	1	"Field"	1	35.00	1.00	6/9/2016 0:00:00	
1537	"20mm-765"	"NB-1146"	6/9/2016 0:00:00	"JACKSM"	12/30/1899 10:34:00	"20mm"	0	"AB"	2	35.00	2.00	7/8/2016 0:00:00	
1537	"20mm-765"	"NB-1146"	6/9/2016 0:00:00	"NORANC"	12/30/1899 10:34:00	"20mm"	0	"AB"	21	35.00	21.00	7/8/2016 0:00:00	
1537	"20mm-765"	"NB-1146"	6/9/2016 0:00:00	"PACSAN"	12/30/1899 10:34:00	"20mm"	1	"Field"	1	35.00	1.00	6/9/2016 0:00:00	
1537	"20mm-765"	"NB-1146"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 10:34:00	"20mm"	0	"AB"	15	35.00	15.00	7/8/2016 0:00:00	
1538	"20mm-766"	"NB-1182"	6/9/2016 0:00:00	"NORANC"	12/30/1899 11:00:00	"20mm"	0	"AB"	66	35.00	66.00	7/8/2016 0:00:00	
1538	"20mm-766"	"NB-1182"	6/9/2016 0:00:00	"WALSUR"	12/30/1899 11:00:00	"20mm"	1	"Field"	1	35.00	1.00	6/9/2016 0:00:00	
1538	"20mm-766"	"NB-1182"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 11:00:00	"20mm"	0	"AB"	30	35.00	30.00	7/8/2016 0:00:00	
1539	"20mm-767"	"NB-1183"	6/9/2016 0:00:00	"JACKSM"	12/30/1899 11:23:00	"20mm"	0	"AB"	1	35.00	1.00	7/8/2016 0:00:00	
1539	"20mm-767"	"NB-1183"	6/9/2016 0:00:00	"NORANC"	12/30/1899 11:23:00	"20mm"	0	"AB"	180	35.00	180.00	7/8/2016 0:00:00	
1539	"20mm-767"	"NB-1183"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 11:23:00	"20mm"	0	"AB"	39	35.00	39.00	7/8/2016 0:00:00	
1540	"20mm-768"	"NB-1185"	6/9/2016 0:00:00	"NORANC"	12/30/1899 11:45:00	"20mm"	0	"AB"	7	35.00	7.00	7/8/2016 0:00:00	
1540	"20mm-768"	"NB-1185"	6/9/2016 0:00:00	"YELGOB"	12/30/1899 11:45:00	"20mm"	0	"AB"	23	35.00	23.00	7/8/2016 0:00:00	
1541	"20mm-769"	"NB-1169"	6/9/2016 0:00:00	"LONMUD"	12/30/1899 12:10:00	"20mm"	0	"AB"	2	35.00	2.00	7/11/2016 0:00:00	
1541	"20mm-769"	"NB-1169"	6/9/2016 0:00:00	"NORANC"	12/30/1899 12:10:00	"20mm"	0	"AB"	20	35.00	20.00	7/11/2016 0:00:00	
1542	"20mm-770"	"NB-1153"	6/9/2016 0:00:00	"NORANC"	12/30/1899 12:27:00	"20mm"	0	"AB"	1	35.00	1.00	7/11/2016 0:00:00	
1543	"20mm-771"	"NB-1060"	6/10/2016 0:00:00	"CALTON"	12/30/1899 7:41:00	"20mm"	1	"Field"	1	35.00	1.00	6/10/2016 0:00:00	
1543	"20mm-771"	"NB-1060"	6/10/2016 0:00:00	"JACKSM"	12/30/1899 7:41:00	"20mm"	0	"ZB"	6	35.00	6.00	7/26/2016 0:00:00	
1543	"20mm-771"	"NB-1060"	6/10/2016 0:00:00	"NORANC"	12/30/1899 7:41:00	"20mm"	0	"ZB"	21	35.00	21.00	7/26/2016 0:00:00	
1543	"20mm-771"	"NB-1060"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 7:41:00	"20mm"	0	"ZB"	95	35.00	95.00	7/26/2016 0:00:00	
1544	"20mm-774"	"NB-1076"	6/10/2016 0:00:00	"JACKSM"	12/30/1899 8:07:00	"20mm"	0	"ZB"	1	35.00	1.00	7/25/2016 0:00:00	
1544	"20mm-774"	"NB-1076"	6/10/2016 0:00:00	"NORANC"	12/30/1899 8:07:00	"20mm"	0	"ZB"	57	35.00	57.00	7/21/2016 0:00:00	
1544	"20mm-774"	"NB-1076"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 8:07:00	"20mm"	0	"ZB"	92	35.00	92.00	7/21/2016 0:00:00	
1545	"20mm-772"	"NB-1108"	6/10/2016 0:00:00	"NORANC"	12/30/1899 8:36:00	"20mm"	0	"ZB"	59	35.00	59.00	7/26/2016 0:00:00	
1545	"20mm-772"	"NB-1108"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 8:36:00	"20mm"	0	"ZB"	33	35.00	33.00	7/26/2016 0:00:00	
1546	"20mm-773"	"NB-1141"	6/10/2016 0:00:00	"NORANC"	12/30/1899 9:08:00	"20mm"	0	"AB"	13	35.00	13.00	7/25/2016 0:00:00	
1547	"20mm-775"	"NB-1174"	6/10/2016 0:00:00	"BAYPIP"	12/30/1899 9:38:00	"20mm"	0	"ZB"	1	35.00	1.00	7/21/2016 0:00:00	
1547	"20mm-775"	"NB-1174"	6/10/2016 0:00:00	"JACKSM"	12/30/1899 9:38:00	"20mm"	1	"Field"	1	35.00	1.00	6/10/2016 0:00:00	
1547	"20mm-775"	"NB-1174"	6/10/2016 0:00:00	"NORANC"	12/30/1899 9:38:00	"20mm"	0	"ZB"	81	35.00	81.00	7/21/2016 0:00:00	
1547	"20mm-775"	"NB-1174"	6/10/2016 0:00:00	"PACHER"	12/30/1899 9:38:00	"20mm"	1	"Field"	1	35.00	1.00	6/10/2016 0:00:00	
1547	"20mm-775"	"NB-1174"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 9:38:00	"20mm"	0	"ZB"	75	35.00	75.00	7/21/2016 0:00:00	
1548	"20mm-776"	"NB-1200"	6/10/2016 0:00:00	"CALTON"	12/30/1899 10:13:00	"20mm"	1	"Field"	2	35.00	2.00	6/10/2016 0:00:00	
1548	"20mm-776"	"NB-1200"	6/10/2016 0:00:00	"NORANC"	12/30/1899 10:13:00	"20mm"	0	"AB"	16	35.00	16.00	7/25/2016 0:00:00	
1548	"20mm-776"	"NB-1200"	6/10/2016 0:00:00	"PACHER"	12/30/1899 10:13:00	"20mm"	0	"ZB"	1	35.00	1.00	7/25/2016 0:00:00	
1548	"20mm-776"	"NB-1200"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 10:13:00	"20mm"	0	"AB"	7	35.00	7.00	7/25/2016 0:00:00	
1549	"20mm-777"	"NB-1210"	6/10/2016 0:00:00	"NORANC"	12/30/1899 10:54:00	"20mm"	0	"AB"	29	35.00	29.00	7/25/2016 0:00:00	
1550	"20mm-778"	"NB-1211"	6/10/2016 0:00:00	"NORANC"	12/30/1899 11:16:00	"20mm"	0	"AB"	103	35.00	103.00	7/25/2016 0:00:00	
1550	"20mm-778"	"NB-1211"	6/10/2016 0:00:00	"YELGOB"	12/30/1899 11:16:00	"20mm"	0	"AB"	1	35.00	1.00	7/25/2016 0:00:00	
1551	"20mm-779"	"NB-1205"	6/10/2016 0:00:00	"NORANC"	12/30/1899 11:32:00	"20mm"	0	"ZB"	115	35.00	115.00	7/25/2016 0:00:00	
