"ID"	"OldRecord."	"Survey"	"Method"	"TideText"	"TideHeight"	"Polygon/Station"	"Lat"	"Long"	"Date"	"Time"	"Replicate"	"Rep/Month"	"BegSurfTemp"	"BegBotTemp"	"EndSurfTemp"	"EndBotTemp"	"BegSurfSalin"	"BegBotSalin"	"EndSurfSalin"	"EndBotSalin"	"BegSurfCond"	"BegBotCond"	"EndSurfCond"	"EndBotCond"	"BegSecchi"	"EndSecchi"	"BegSurfDO(mg/L)"	"BegBotDO(mg/L)"	"EndSurfDO(mg/L)"	"EndBotDO(mg/L)"	"BegSurfDO%"	"BegBotDO%"	"EndSurfDO%"	"EndBotDO%"	"BegNTU"	"EndNTU"	"BegPH"	"EndPH"	"Depth"	"TowDuration"	"TowDistance"	"Flowmeter Start"	"Flowmeter Stop"	"Comments"	"DataEntry"	"FlowMeterDifference"	"SampledVolume"	"QC"
2186.00	331.00		"LOT"	"High"		"SON 8"			9/9/2015 0:00:00	12/30/1899 12:52:00	1.00	1.00	21.80	21.20	22.10	0.00	29.00	29.00	28.70	0.00	4211.00	41518.00	41701.00	0.00	37.00	34.00	11.85	11.64	12.94	0.00	159.90	155.90	174.80	0.00					13.52	10.00		237282	270924	"/ DO BROKEN"		33642.00	5300.63	"AB"
2187.00	332.00		"LOT"	"Flood"		"PET 1"			9/10/2015 0:00:00	12/30/1899 9:27:00	1.00	1.00	21.50	0.00	21.60	0.00	35.60	0.00	36.30	0.00	50269.00		51156.00	0.00	38.00	36.00	0.00		6.20	0.00	0.00	0.00	87.30	0.00					6.20	10.00		270935	297164	"/ DO BROKEN"		26229.00	4132.64	"AB"
2188.00	333.00		"LOT"	"Flood"		"PET 2"			9/10/2015 0:00:00	12/30/1899 9:55:00	1.00	1.00	21.70	0.00	22.00	0.00	36.40	0.00	36.50	0.00	51368.00		51676.00	0.00	44.00	52.00	6.93	0.00	7.00	0.00	97.10	0.00	97.90	0.00					8.68	10.00		297107	323065	"/ DO BROKEN"		25958.00	4089.94	"AB"
2189.00	334.00		"LOT"	"Flood"		"PET 3"			9/10/2015 0:00:00	12/30/1899 10:37:00	1.00	1.00	21.50	21.50	21.40	21.40	37.20	37.20	37.20	37.20	52230.00	52143.00	52110.00	52085.00	74.00	92.00	7.15	5.60	6.41	6.30	99.00	90.00	90.00	88.30					12.63	10.00		323066	358298	"/ DO BROKEN"		35232.00	5551.15	"AB"
2190.00	335.00		"LOT"	"Flood"		"PET 4"			9/10/2015 0:00:00	12/30/1899 11:09:00	1.00	1.00	21.40	0.00	21.40	0.00	36.40	0.00	35.60	0.00	51073.00		50099.00	0.00	36.00	32.00	7.30	0.00	7.55	0.00	101.30	0.00	102.90	0.00					4.97	10.00		358300	388115	"/ DO BROKEN"		29815.00	4697.65	"AB"
2191.00	336.00		"LOT"	"Flood"		"PET 5"			9/10/2015 0:00:00	12/30/1899 11:36:00	1.00	1.00	21.40	21.70	21.50	21.50	33.80	33.60	32.90	33.10	47799.00	47914.00	46883.00	47051.00	42.00	45.00	7.57	7.10	7.20	7.30	103.30	98.10	99.00	100.00					15.42	10.00		388114	421696	"/ DO BROKEN"		33582.00	5291.17	"AB"
2192.00	337.00		"LOT"	"High"		"PET 6"			9/10/2015 0:00:00	12/30/1899 12:01:00	1.00	1.00	21.80	0.00	21.70	21.50	31.80	0.00	31.20	31.40	45583.00		44800.00	44859.00	35.00	34.00	7.36		7.07	7.51	100.60	0.00	96.30	101.60					11.22	10.00		421694	449909	"/ DO BROKEN"		28215.00	4445.55	"AB"
2193.00	338.00		"LOT"	"High"		"PET 7"			9/10/2015 0:00:00	12/30/1899 12:25:00	1.00	1.00	21.20	21.30	21.10	21.00	29.90	30.10	29.70	29.70	42642.00	43146.00	42166.00	42293.00	46.00	56.00	7.65	7.77	8.46	8.49	102.90	104.10	112.60	112.60					19.52	10.00		449911	487113	"/ DO BROKEN"		37202.00	5861.54	"AB"
2194.00	339.00		"LOT"	"High"		"PET 8"			9/10/2015 0:00:00	12/30/1899 12:56:00	1.00	1.00	21.80	0.00	21.50	0.00	28.90	0.00	29.20	0.00	41919.00		42691.00	0.00	39.00	40.00	9.51	0.00	9.21	0.00	128.00		123.00	112.60					10.33	10.00		487113	511045	"/ DO BROKEN"		23932.00	3770.72	"AB"
2195.00	340.00		"LOT"	"Ebb"		"PET OXBOW"			9/10/2015 0:00:00	12/30/1899 13:37:00	1.00	1.00	22.40	0.00	22.80	0.00	35.10	0.00	36.00	0.00	50468.00		51936.00	0.00	58.00	58.00	7.87	0.00	7.92	0.00	111.40	0.00	113.00	0.00					7.60	10.00		511061	533642	"/ DO BROKEN"		22581.00	3557.86	"AB"
2196.00	341.00		"LOT"	"Flood"		"NAP 4"			9/11/2015 0:00:00	12/30/1899 8:46:00	1.00	1.00	23.30	0.00	23.40	23.40	25.00	0.00	25.10	25.10	37900.00		38118.00	38120.00	120.00	130.00	4.84	0.00	5.00	4.92	66.70	0.00	68.10	66.70					11.85	8.00		533650	552894			19244.00	3032.08	"AB"
2197.00	342.00		"LOT"	"Flood"		"NAP 3"			9/11/2015 0:00:00	12/30/1899 9:20:00	1.00	1.00	23.40	23.30	23.40	0.00	24.60	24.60	24.70	0.00	37424.00	37373.00	37641.00	0.00	115.00	102.00	5.40	5.50	5.20	0.00	73.20	74.80	71.20	0.00					13.90	10.00		552892	589527			36635.00	5772.21	"AB"
2198.00	343.00		"LOT"	"Flood"		"NAP 2"			9/11/2015 0:00:00	12/30/1899 9:51:00	1.00	1.00	23.40	23.40	23.40	23.40	24.40	24.40	24.60	24.60	37196.00	37148.00	37446.00	37433.00	72.00	68.00	5.43	5.54	5.41	5.49	73.00	74.60	73.20	74.00					13.97	10.00		589527	623196			33669.00	5304.88	"AB"
2199.00	344.00		"LOT"	"Flood"		"NAP 1"			9/11/2015 0:00:00	12/30/1899 10:29:00	1.00	1.00	23.50	23.50	23.70	23.50	23.10	23.10	24.00	24.20	35473.00	35544.00	36920.00	36961.00	51.00	65.00	5.78	5.87	5.66	5.49	78.10	79.00	76.30	74.00					10.62	10.00		623195	648148			24953.00	3931.59	"AB"
2200.00	345.00		"LOT"	"Flood"		"NAP 5"			9/11/2015 0:00:00	12/30/1899 11:35:00	1.00	1.00	23.20	23.10	22.90	22.80	24.80	24.80	24.90	24.90	37561.00	37461.00	37549.00	37384.00	80.00	70.00	4.93	5.22	4.79	4.79	67.00	72.00	64.20	64.20					18.80	10.00		648150	679655			31505.00	4963.92	"AB"
2201.00	346.00		"LOT"			"NAPSL 1"			9/11/2015 0:00:00	12/30/1899 12:39:00	1.00	1.00	23.30	22.20	23.50	23.10	24.80	26.40	24.20	24.30	37723.00	37941.00	37051.00	36872.00	69.00	77.00	4.88	4.36	5.38	5.10	66.30	60.10	72.90	68.50					11.20	10.00		712791	743258			30467.00	4800.38	"AB"
2202.00	347.00		"LOT"	"Flood"		"FAGAN"			9/11/2015 0:00:00	12/30/1899 12:02:00	1.00	1.00	23.30	0.00	23.00	0.00	24.80	0.00	24.60	0.00	37746.00		37126.00	0.00	72.00	58.00	4.94	0.00	5.05	0.00	67.50	0.00	68.00	0.00					6.52	10.00		679657	712790			33133.00	5220.43	"AB"
2203.00	348.00		"LOT"	"High"		"NAPSL 2"			9/11/2015 0:00:00	12/30/1899 13:02:00	1.00	1.00	23.50	23.30	23.70	23.30	24.00	24.20	23.70	24.00	36750.00	36785.00	36465.00	36531.00	78.00	61.00	5.52	5.31	5.46	5.47	74.70	71.90	73.80	73.60					14.17	10.00		743258	772689			29431.00	4637.14	"AB"
2204.00	349.00		"LOT"	"High"		"NAP 6"			9/11/2015 0:00:00	12/30/1899 13:27:00	1.00	1.00	24.30	0.00	23.90	0.00	23.80	0.00	23.20	0.00	37010.00		35977.00	0.00	56.00	67.00	5.62	0.00	5.82	0.00	76.50	0.00	78.80	0.00					4.10	10.00		772691	794568			21877.00	3446.94	"AB"
2205.00	350.00		"LOT"			"PET 3"			10/19/2015 0:00:00	12/30/1899 8:26:00	1.00	1.00	19.00	19.00	18.90	18.90	38.30	38.20	38.30	38.30	50725.00	50705.00	50805.00	50760.00	100.00	110.00	4.78	5.20	4.77	4.80	64.50	68.50	65.20	64.80					13.10	9.00		0	26873			26873.00	4234.10	"AB"
2206.00	351.00		"LOT"			"PET 4"			10/19/2015 0:00:00	12/30/1899 9:09:00	1.00	1.00	19.20	19.20	19.30	19.30	37.70	37.70	38.00	38.10	50343.00	50370.00	50781.00	50813.00	95.00	108.00	4.66	4.62	4.70	4.87	62.60	62.10	64.90	65.70					12.80	10.00		26876	61495			34619.00	5454.56	"AB"
2207.00	352.00		"LOT"			"PET 5"			10/19/2015 0:00:00	12/30/1899 9:44:00	1.00	1.00	19.20	19.30	19.20	19.30	38.10	37.00	37.20	37.40	48354.00	49622.00	49787.00	50035.00	103.00	114.00	5.11	4.63	4.87	4.78	68.20	62.40	66.10	64.60					17.80	10.00		61495	94447			32952.00	5191.91	"AB"
2208.00	353.00		"LOT"			"PET 6"			10/19/2015 0:00:00	12/30/1899 10:18:00	1.00	1.00	19.40	19.40	19.50	19.40	33.50	34.10	34.20	34.60	45420.00	46164.00	46361.00	46718.00	88.00	86.00	5.46	5.05	5.17	5.24	72.50	66.80	69.10	69.60					13.00	10.00		94456	129016			34560.00	5445.27	"AB"
2209.00	354.00		"LOT"			"PET 7"			10/19/2015 0:00:00	12/30/1899 11:00:00	1.00	1.00	19.50	19.30	19.40	19.30	32.10	32.40	32.70	33.00	43855.00	34106.00	34491.00	34763.00	83.00	78.00	5.45	5.10	5.29	5.18	71.60	67.30	69.80	68.30					17.40	10.00		129018	162133			33115.00	5217.59	"AB"
2210.00	355.00		"LOT"			"PET 8"			10/19/2015 0:00:00	12/30/1899 11:37:00	1.00	1.00	19.00	18.80	19.20	19.10	30.40	30.70	30.90	31.10	41452.00	41630.00	42156.00	42300.00	56.00	55.00	5.73	5.56	5.61	5.40	73.60	71.50	73.30	70.10	16.10				14.90	10.00		162132	189445			27313.00	4303.43	"AB"
2211.00	356.00		"LOT"			"NAP 1"			10/20/2015 0:00:00	12/30/1899 8:35:00	1.00	1.00	20.30	20.30	20.30	20.30	22.80	22.90	23.00	23.30	32801.00	32933.00	33271.00	33397.00	82.00	163.00	4.80	4.81	4.84	4.70	60.40	61.00	61.40	59.50	7.63				15.00	7.25		189469	209271			19802.00	3120.00	"AB"
2212.00	357.00		"LOT"			"NAP 2"			10/20/2015 0:00:00	12/30/1899 9:26:00	1.00	1.00	20.20	20.10	20.00	20.00	23.30	23.40	23.50	23.50	33439.00	33426.00	33467.00	33462.00	107.00		4.77	4.72	4.96	4.70	60.50	59.40	63.10	60.90	31.40				17.00	6.50		234914	249549			14635.00	2305.89	"AB"
2213.00	358.00		"LOT"			"NAP 3"			10/20/2015 0:00:00	12/30/1899 9:36:00	1.00	1.00	20.00	19.80	19.60	19.60	23.40	23.40	23.50	23.50	33348.00	33300.00	33495.00	33450.00	153.00	111.00	5.20	5.05	4.96	4.87	65.20	65.30	62.80	61.70	5.86				20.00	10.00		249548	275796			26248.00	4135.63	"AB"
2214.00	359.00		"LOT"			"NAP 4"			10/20/2015 0:00:00	12/30/1899 10:03:00	1.00	1.00	20.00	20.00	19.90	19.70	23.50	23.60	23.60	23.50	33300.00	33400.00	33456.00	33343.00	142.00	150.00	4.80	7.20	19.70	18.70	60.50	90.00	225.20	233.20	6.99				21.00	10.00		275796	302812			27016.00	4256.64	"AB"
2215.00	360.00		"LOT"			"NAP 5"			10/20/2015 0:00:00		1.00	1.00	19.80	19.70	0.00	0.00	22.00	22.10	0.00	0.00	31473.00	31458.00		0.00	165.00		5.64	5.30	0.00	0.00	69.30	66.00	0.00	0.00	6.40				15.00	2.00		302809	309876			7067.00	1113.47	"AB"
2216.00	361.00		"LOT"			"NAP 5"			10/20/2015 0:00:00	12/30/1899 11:00:00	2.00	2.00	19.80	19.50	19.90	19.70	22.00	22.00	22.10	22.10	31300.00	31230.00	31550.00	31470.00	112.00	142.00	6.07	5.82	7.00	5.75	75.30	70.80	77.00	71.00	10.40				21.70	10.00		320827	355934			35107.00	5531.45	"AB"
2217.00	362.00		"LOT"			"NAP 6"			10/20/2015 0:00:00	12/30/1899 12:25:00	1.00	1.00	19.80	19.70	19.90	19.90	21.40	21.40	21.40	21.40	30598.00	30540.00	30686.00	30720.00	116.00	112.00	6.82	6.73	7.10	7.16	84.40	82.70	86.00	88.00	6.72				18.30	10.00		387000	422185			35185.00	5543.74	"AB"
2218.00	363.00		"LOT"			"NAPSL 1"			10/20/2015 0:00:00	12/30/1899 12:00:00	1.00	1.00	19.80	0.00	19.90	0.00	21.40	0.00	21.40	0.00	30700.00		30775.00	0.00	87.00	112.00	6.93	0.00	8.00	0.00	85.90	0.00	94.00	0.00	9.13				8.00	10.00		355932	386695			30763.00	4847.01	"AB"
2219.00	364.00		"LOT"			"fagsl"			10/20/2015 0:00:00	12/30/1899 13:00:00	1.00	1.00	20.20	0.00	20.40	0.00	22.00	0.00	22.10	0.00	31753.00		31960.00	0.00	80.00	71.00	7.50	0.00	7.84	0.00	93.70	0.00	97.80	0.00	9.33				0.00	10.00		422185	455959			33774.00	5321.43	"AB"
2220.00	365.00		"LOT"			"SON 1"			10/21/2015 0:00:00	12/30/1899 8:27:00	1.00	1.00	17.40	0.00	17.80	0.00	31.80	0.00	30.80	0.00	41563.00		40712.00	0.00	32.00	38.00	2.49	0.00	2.87	0.00	31.10	0.00	36.20	0.00	29.80				6.00	10.00		455966	472791			16825.00	2650.94	"AB"
2221.00	366.00		"LOT"			"SON 2"			10/21/2015 0:00:00	12/30/1899 8:59:00	1.00	1.00	17.80	0.00	18.40	0.00	29.60	0.00	28.60	0.00	39674.00		38453.00	0.00	45.00	51.00	4.07	0.00	4.35	0.00	50.30	0.00	54.20	0.00	23.30				6.10	10.00		472788	503213			30425.00	4793.76	"AB"
2222.00	367.00		"LOT"			"SON 3"			10/21/2015 0:00:00	12/30/1899 9:35:00	1.00	1.00	18.40	0.00	18.50	0.00	27.30	0.00	26.20	0.00	36988.00		35733.00	0.00	54.00	43.00	4.67	0.00	4.75	0.00	57.80	0.00	58.70	0.00	14.70				9.80	10.00		503213	532644			29431.00	4637.14	"AB"
2223.00	368.00		"LOT"			"SON 4"			10/21/2015 0:00:00	12/30/1899 10:04:00	1.00	1.00	18.60	0.00	18.50	0.00	25.60	0.00	25.40	0.00	35040.00		34753.00	0.00	60.00	44.00	5.13	0.00	5.03	0.00	63.60	0.00	61.40	0.00	16.50				10.60	10.00		532643	561053			28410.00	4476.27	"AB"
2224.00	369.00		"LOT"			"SON 8"			10/21/2015 0:00:00	12/30/1899 10:45:00	1.00	1.00	16.90	16.70	16.70	16.50	26.30	26.40	26.40	26.40	34659.00	34474.00	34812.00	34410.00	54.00	57.00	6.61	6.56	6.66	7.00	79.70	78.10	79.30	80.20	17.80				12.00	10.00		561053	598595			37542.00	5915.11	"AB"
2225.00	370.00		"LOT"			"SON 5"			10/21/2015 0:00:00	12/30/1899 12:06:00	1.00	1.00	18.30	18.10	18.60	18.60	27.50	27.50	27.30	27.20	37157.00	37007.00	37136.00	37195.00	50.00	41.00	5.13	5.14	5.32	5.38	63.80	63.50	66.10	67.90	27.40				11.70	10.00		679640	720220			40580.00	6393.78	"AB"
2226.00	371.00		"LOT"			"SON 7"			10/21/2015 0:00:00	12/30/1899 11:12:00	1.00	1.00	16.40	16.60	16.50	16.40	26.60	26.50	26.60	26.60	34571.00	34679.00	34650.00	34601.00	55.00	52.00	6.41	6.51	6.62	6.41	76.50	78.00	78.20	76.10	41.20				15.20	10.00		598595	638174			39579.00	6236.06	"AB"
2227.00	372.00		"LOT"			"SON 6"			10/21/2015 0:00:00	12/30/1899 11:41:00	1.00	1.00	17.30	17.10	18.00	17.80	27.10	27.10	27.40	27.50	35781.00	35753.00	36936.00	36734.00	45.00	37.00	6.09	5.96	5.25	5.18	73.80	72.50	65.10	63.70	33.30				10.60	10.00		638176	679640			41464.00	6533.06	"AB"
2228.00	373.00		"LOT"	"Flood"		"SON 8"			11/11/2015 0:00:00	12/30/1899 9:24:00	1.00	1.00	10.80	11.00	9.50	9.60	27.80	27.90	27.50	27.40	31653.00	31778.00	30178.00	30267.00	21.00	22.00	7.05	7.02	8.32	8.08	77.10	75.80	86.90	84.20	113.00				11.10	10.00		378	37477			37099.00	5845.31	"AB"
2229.00			"LOT"			"SON 7"			11/11/2015 0:00:00	12/30/1899 9:59:00			11.70	11.60	11.00	10.90	27.90	27.90	28.20	27.80	32265.00	32244.00	31907.00	31633.00	25.00	25.00	6.99	6.94	7.40	7.19	76.40	76.20	80.50	77.30	99.00				11.20	10.00		37476	75118		"AB"	37642.00	5930.87	"AB"
2230.00			"LOT"			"SON 6"			11/11/2015 0:00:00	12/30/1899 11:26:00			11.80	11.70	11.70	11.50	27.80	27.90	27.90	27.90	32412.00	32354.00	32348.00	32204.00	32.00	30.00	7.29	7.11	7.20	7.05	79.60	77.50	79.00	77.10	72.00				11.00	10.00		75118	105390		"AB"	30272.00	4769.65	"AB"
2231.00			"LOT"			"SON 5"			11/11/2015 0:00:00	12/30/1899 11:55:00			12.40	12.20	12.10	11.90	27.70	27.70	27.80	27.70	32680.00	32599.00	32547.00	32348.00	22.00		6.49	6.52	6.99	6.85	72.20	72.50	77.00	75.20	99.00				14.90	10.00		105388	140167		"AB"	34779.00	5479.77	"AB"
2232.00			"LOT"			"SON 4"			11/11/2015 0:00:00	12/30/1899 12:21:00			12.60	12.40	12.70	12.60	27.60	27.60	27.20	27.30	32757.00	32650.00	32597.00	32441.00	42.00	27.00	6.68	6.45	6.41	6.33	74.10	71.90	72.00	70.90	114.00				10.90	10.00		140169	161700		"AB"	21531.00	3392.42	"AB"
2233.00			"LOT"			"SON 3"			11/11/2015 0:00:00	12/30/1899 13:04:00			13.00	12.70	13.40		26.90	26.90	26.00		32263.00	32120.00	31708.00		34.00	27.00	6.71	6.45	6.66		75.00	72.00	75.10		36.00				10.20	10.00		161712	187132		"AB"	25420.00	4005.17	"AB"
2234.00	379.00		"LOT"			"SON 2"			11/11/2015 0:00:00	12/30/1899 13:49:00			13.00		13.00		25.60		26.90		30932.00		32227.00		40.00	40.00	6.45		6.34		72.70		71.10		27.00				8.50	10.00		187132	213523		"AB"	26391.00	4158.16	"AB"
2235.00	380.00		"LOT"			"SON 1"			11/11/2015 0:00:00	12/30/1899 14:18:00			13.00		12.40		28.20		29.80		33739.00		34964.00		45.00	40.00	6.54		7.56		73.90		85.10		22.30				6.70	10.00		213522	232372		"AB"	18850.00	2970.00	"AB"
2236.00	381.00		"LOT"			"PET 3"			11/12/2015 0:00:00	12/30/1899 9:42:00			12.50	12.50	12.80	12.80	31.10	31.30	31.30	31.60	36576.00	36597.00	36810.00	37159.00	70.00	70.00	6.87	6.80	6.98	6.97	78.30	77.60	80.10	80.30	9.94				11.50	10.00		232379	265931		"AB"	33552.00	5286.45	"AB"
2237.00	382.00		"LOT"			"PET 4"			11/12/2015 0:00:00	12/30/1899 10:50:00															59.00										16.00				8.70	10.00		265932	287327		"AB"	21395.00	3370.99	"AB"
2238.00	383.00		"LOT"			"PET 5"			11/12/2015 0:00:00	12/30/1899 11:20:00															42.00	45.00									13.30				16.80	10.00		287326	318838		"AB"	31512.00	4965.03	"AB"
2239.00	384.00		"LOT"			"PET 6"			11/12/2015 0:00:00	12/30/1899 11:44:00															51.00	43.00									22.20				8.70	10.00		318838	351474		"AB"	32636.00	5142.12	"AB"
2240.00	385.00		"LOT"			"PET 7"			11/12/2015 0:00:00	12/30/1899 12:10:00															53.00	50.00									18.00				15.70	10.00		351480	384156		"AB"	32676.00	5148.43	"AB"
2241.00	386.00		"LOT"			"PET 8"			11/12/2015 0:00:00	12/30/1899 12:41:00															39.00	37.00									23.40				12.60	10.00		384156	417478		"AB"	33322.00	5250.21	"AB"
2242.00	387.00		"LOT"			"PET OXBOW"			11/12/2015 0:00:00	12/30/1899 13:44:00															58.00	59.00									16.30				7.40	10.00		417480	444963		"AB"	27483.00	4330.22	"AB"
2243.00	388.00		"LOT"			"NAPSL1"			11/13/2015 0:00:00	12/30/1899 9:25:00															70.00	47.00									12.60				11.60	10.00		445113	470032		"AB"	24919.00	3926.23	"AB"
2244.00	389.00		"LOT"			"NAPSL2"			11/13/2015 0:00:00	12/30/1899 10:04:00															52.00	56.00									16.80				12.10	10.00		470032	509066	"FLOW METER LEFT IN AN EXTRA MMINUTE"	"AB"	39034.00	6150.19	"AB"
2245.00	390.00		"LOT"			"FAGSL"			11/13/2015 0:00:00	12/30/1899 10:56:00															80.00	92.00									10.30							509074		"END FLOW FORGOTTEN AND NO DEPTHS"	"AB"			"AB"
2246.00	391.00		"LOT"			"NAP 5"			11/13/2015 0:00:00	12/30/1899 12:00:00															150.00										5.80				17.80	10.00		642393	672200		"AB"	29807.00	4696.39	"AB"
2247.00	392.00		"LOT"			"NAP 4"			11/13/2015 0:00:00	12/30/1899 12:15:00			13.60												180.00	157.00									3.92				17.40	10.00		672277	694868		"AB"	22591.00	3559.43	"AB"
2248.00	393.00		"LOT"			"NAP 3"			11/13/2015 0:00:00	12/30/1899 13:00:00			13.60												153.00										4.57				20.10	10.00		694863	698725	"NO END FLOW METER"	"AB"	3862.00	608.49	"AB"
2249.00	394.00		"LOT"			"NAP 2"			11/13/2015 0:00:00	12/30/1899 13:30:00			13.60												180.00	188.00									4.05				18.80	10.00		752337	778081		"AB"	25744.00	4056.22	"AB"
2250.00	395.00		"LOT"			"NAP 1"			11/13/2015 0:00:00	12/30/1899 14:24:00			14.00												180.00										3.30				19.00	8.50		782585	803226		"AB"	20641.00	3252.19	"AB"
2251.00			"LOT"	"Ebb"		"NB-1182"			9/23/2016 0:00:00	12/30/1899 10:29:00			18.47	18.44			25.47	25.52			39822.00	39893.00			106.00		7.62	7.52			94.80	93.30					7.68		9.20	10.00	1920.80	378995	407758		"AB"	28763.00	4531.89	"AB"
2252.00			"LOT"	"Ebb"	3.40	"NB-1183"			9/23/2016 0:00:00	12/30/1899 10:50:00			18.86	18.57			24.94	25.20			39096.00	39454.00			108.00		7.64	7.55			95.20	93.80					7.68		9.20	10.00	1925.00	407758	439838		"AB"	32080.00	5054.52	"AB"
2253.00			"LOT"	"Flood"	4.70	"NB-1119"			9/23/2016 0:00:00	12/30/1899 8:10:00			18.53	18.55			21.73	21.74			34500.00	34508.00			60.00		7.65	7.56			93.70	92.00					7.70		8.00	10.00	1977.60	939783	1118646		"AB"	178863.00	28181.65	"AB"
2254.00			"LOT"	"Ebb"	4.50	"NB-1118"			9/23/2016 0:00:00	12/30/1899 9:10:00															70.00														9.10	10.00	1820.90	313299	338406		"AB"	25107.00	3955.85	"AB"
2255.00			"LOT"	"Ebb"	4.40	"NB-1117"			9/23/2016 0:00:00	12/30/1899 9:32:00			18.77				22.03				34930.00				99.00		7.75				94.80						7.70		8.00	10.00	1767.40	338407	359968		"AB"	21561.00	3397.15	"AB"
2256.00		2256.00	"LOT"	"Ebb"	4.00	"NB-1116"			9/23/2016 0:00:00	7/1/2051 0:00:00			18.97				22.56				35685.00				95.00		7.79				96.50						7.71		9.10	10.00	2051.70	359967	378987		"AB"	19020.00	2996.79	"AB"
2257.00			"LOT"	"Flood"	4.60	"NB-480"			9/23/2016 0:00:00	12/30/1899 7:45:00			18.53	18.78			20.33	20.95			32469.00	33370.00			43.00		7.85	7.53			93.50	91.60					7.69		9.90	10.00	1644.40	609519	939765	"OSPREY NEAR JETTY"	"AB"	330246.00	52033.55	"AB"
2258.00			"LOT"	"Flood"	4.50	"NB-460"			9/23/2016 0:00:00	12/30/1899 7:25:00			18.53	18.78			20.33	20.95			32469.00	33370.00			43.00		7.80	7.53			93.50	91.60					7.69		7.00	10.00	1871.50	577041	609519		"AB"	32478.00	5117.23	"AB"
2259.00			"LOT"	"Ebb"	2.90	"NB-1154"			9/23/2016 0:00:00	12/30/1899 11:52:00			18.72	18.66			22.98	23.10			36299.00	36477.00			105.00	78.00	7.70	7.60			94.70	93.50					7.70		10.70	10.00	2142.00	439828	476889		"AB"	37061.00	5839.33	"AB"
2260.00			"LOT"	"Ebb"	2.80	"NB-570"			10/3/2016 0:00:00	12/30/1899 7:30:00			16.60				27.97				43303.00				42.00		6.06				74.30				50.30		7.53		8.00	10.00	2648.00	112026	147690		"AB"	35664.00	5619.21	"AB"
2261.00			"LOT"	"Ebb"	2.60	"NB-590"			10/3/2016 0:00:00	12/30/1899 7:54:00			16.77	16.69			25.86	25.89			40380.00	40433.00			21.00		6.60	6.40			79.60	77.10			142.10		7.60		11.80	10.00	2715.00	147695	180368		"AB"	32673.00	5147.95	"AB"
2262.00			"LOT"	"Low"	2.00	"NB-630"			10/3/2016 0:00:00	12/30/1899 9:24:00			16.73				26.20				40852.00				40.00		6.72				81.00				59.80		7.61		7.10	10.00	2374.00	252537	274435		"AB"	21898.00	3450.24	"AB"
2263.00			"LOT"	"Low"	2.00	"NB-600"			10/3/2016 0:00:00	12/30/1899 9:00:00			16.75				25.80				40292.00				26.00		6.57				79.40				107.90		7.60		7.00	10.00	3314.00	226767	252533		"AB"	25766.00	4059.69	"AB"
2264.00			"LOT"	"Low"	1.60	"NB-640"			10/3/2016 0:00:00	12/30/1899 9:45:00			16.67				26.29				40991.00				31.00		6.80				81.60				109.50		7.60		6.40	10.00	2134.00	274438	296820		"AB"	22382.00	3526.50	"AB"
2265.00			"LOT"	"Flood"	2.20	"NB-650"			10/3/2016 0:00:00	12/30/1899 10:06:00			16.62				26.34				41022.00				18.00		7.01				84.70				52.10		7.59		4.00	10.00	1356.00	296824	319057		"AB"	22233.00	3503.03	"AB"
2266.00			"LOT"	"Flood"	1.80	"NB-660"			10/3/2016 0:00:00	12/30/1899 10:26:00			16.46	16.42			26.43	26.43			41185.00	41153.00			35.00	36.00	7.08	6.65			85.20	79.90			53.70	79.30	7.62	7.60	11.30	10.00	1854.00	296020	342869		"AB"	46849.00	7381.52	"AB"
2267.00			"LOT"	"Flood"	1.90	"NB-660"			10/3/2016 0:00:00	12/30/1899 10:45:00			16.11				26.45				41210.00				32.00		6.80				81.00				48.60		7.62		7.50	10.00	2020.00	342871	374770		"AB"	31899.00	5026.00	"AB"
2268.00			"MWT"	"Flood"	2.00	"NB-650"			10/3/2016 0:00:00	12/30/1899 11:45:00			15.96				26.43				41192.00				18.00		6.82				81.20				201.20		7.62		7.10	12.00		411717	429077		"AB"	17360.00	2735.24	"AB"
2269.00			"MWT"	"Flood"	3.30	"NB-660"			10/3/2016 0:00:00	12/30/1899 12:25:00			15.27				25.66				40101.00				22.00		7.98				93.20				179.10		7.70		10.90	12.00		429085	444570		"AB"	15485.00	2439.81	"AB"
2270.00			"MWT"	"Ebb"	2.90	"NB-860"			10/4/2016 0:00:00	12/30/1899 8:06:00			17.49	17.60			28.72	28.88			44396.00	44601.00			33.00		6.60	6.45			82.20	80.40			50.20		7.50		19.90	10.00	1300.00	434746	446857		"AB"	12111.00	1908.20	"AB"
2271.00			"MWT"	"Ebb"	2.40	"NB-830"			10/4/2016 0:00:00	12/30/1899 8:43:00			17.54	17.56			30.37	30.40			46668.00	46701.00			61.00		6.85	6.40			70.00	80.70			32.00		7.54		13.10	12.00	1290.00	432788	446603		"AB"	13815.00	2176.69	"AB"
2272.00			"MWT"	"Ebb"	2.50	"NB-810"			10/4/2016 0:00:00	12/30/1899 9:09:00			17.39	17.41			31.07	31.08			47625.00	47650.00			65.00		6.20	6.14			78.00	77.30			24.40		7.52		14.60	12.00	1660.00	446656	449898		"AB"	3242.00	510.80	"AB"
